client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
5492612928724,5,2026-08-31 14:13:48,true,true,true
5492614053074,5,2026-08-31 11:14:50,true,true,true
5492617236955,5,2026-08-31 13:13:18,true,true,true
5492617413812,5,2026-08-31 12:15:15,true,true,true
5492991227644,5,2026-08-31 14:15:30,true,true,true
5492998066543,5,2026-08-31 11:15:03,true,true,true
5492999435946,5,2026-08-31 10:14:50,true,true,true
5493418277249,5,2026-08-31 13:16:03,true,true,true
5493514079279,5,2026-08-31 10:15:10,true,true,true
5493582641213,5,2026-08-31 03:14:23,true,true,true
5493587747641,5,2026-08-31 12:15:13,true,true,true
5493587905250,5,2026-08-31 04:15:26,true,true,true
5492612780568,4,2026-08-30 12:13:35,false,false,true
5492615021286,4,2026-08-29 12:13:21,false,false,true
5492615139305,4,2026-08-29 14:13:08,false,false,true
5492617175545,4,2026-08-30 11:13:38,false,false,true
5492618861463,4,2026-08-30 13:13:30,false,false,true
5492618889598,4,2026-08-30 13:13:35,false,false,true
5492619239862,4,2026-08-29 13:13:52,false,false,true
5492992500733,4,2026-08-30 10:13:09,false,false,true
5492994145193,4,2026-08-30 10:13:34,false,false,true
5492994228106,4,2026-08-30 13:12:35,false,false,true
5492995028869,4,2026-08-30 11:13:10,false,false,true
5492997489876,4,2026-08-29 10:13:24,false,false,true
5492997670210,4,2026-08-30 12:12:56,false,false,true
5492998718887,4,2026-08-29 12:13:50,false,false,true
5493414799650,4,2026-08-29 11:12:32,false,false,true
5493416524997,4,2026-08-29 14:12:58,false,false,true
5493416986538,4,2026-08-30 14:13:35,false,false,true
5493419686914,4,2026-08-29 10:13:44,false,false,true
5493513952681,4,2026-08-30 12:13:20,false,false,true
5493515971311,4,2026-08-29 14:13:05,false,false,true
5493516216782,4,2026-08-29 13:13:14,false,false,true
5493517304254,4,2026-08-29 10:13:56,false,false,true
5493517632424,4,2026-08-30 13:13:51,false,false,true
5493518648263,4,2026-08-30 14:14:32,false,false,true
5493519107005,4,2026-08-29 12:13:47,false,false,true
5493582132179,4,2026-08-30 14:13:45,false,false,true
5493582639964,4,2026-08-29 11:12:20,false,false,true
5493811657614,4,2026-08-29 11:13:17,false,false,true
5493812941974,4,2026-08-29 12:13:39,false,false,true
5493813520000,4,2026-08-30 11:13:24,false,false,true
5493814729528,4,2026-08-30 10:14:07,false,false,true
5493817404433,4,2026-08-30 11:14:06,false,false,true
5493818437953,4,2026-08-29 10:13:25,false,false,true
5493872845902,4,2026-08-29 13:13:05,false,false,true
5493874104594,4,2026-08-30 11:12:59,false,false,true
5493876499570,4,2026-08-29 10:12:23,false,false,true
5493876914178,4,2026-08-29 12:13:48,false,false,true
5493876922419,4,2026-08-29 14:12:34,false,false,true
