client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
5493435122056,5,2026-08-09 11:02:05,true,true,true
5493435132938,5,2026-08-09 10:01:46,true,true,true
5493435174441,5,2026-08-09 09:01:11,true,true,true
5493435191161,5,2026-08-09 11:01:31,true,true,true
5493435246316,5,2026-08-09 00:02:15,true,true,true
5493435343962,5,2026-08-09 10:02:58,true,true,true
5493435391704,5,2026-08-09 08:01:58,true,true,true
5493435526833,5,2026-08-09 08:00:59,true,true,true
5493435543143,5,2026-08-09 07:02:09,true,true,true
5493435544154,5,2026-08-09 07:02:28,true,true,true
5493435770487,5,2026-08-09 01:02:52,true,true,true
5493435781453,5,2026-08-09 09:03:55,true,true,true
5493435148050,4,2026-08-07 09:59:55,false,false,true
5493435166613,4,2026-08-07 11:01:56,false,false,true
5493435211579,4,2026-08-08 10:59:22,false,false,true
5493435217301,4,2026-08-07 08:00:27,false,false,true
5493435260265,4,2026-08-08 07:01:14,false,false,true
5493435279451,4,2026-08-07 11:00:35,false,false,true
5493435322086,4,2026-08-07 09:00:01,false,false,true
5493435363626,4,2026-08-08 10:01:30,false,false,true
5493435379946,4,2026-08-08 07:00:20,false,false,true
5493435383060,4,2026-08-08 10:01:49,false,false,true
5493435407757,4,2026-08-08 08:00:52,false,false,true
5493435426858,4,2026-08-08 08:00:54,false,false,true
5493435452944,4,2026-08-07 09:01:51,false,false,true
5493435460663,4,2026-08-08 08:00:40,false,false,true
5493435570405,4,2026-08-07 11:01:26,false,false,true
5493435634277,4,2026-08-07 08:00:48,false,false,true
5493435642717,4,2026-08-07 07:01:06,false,false,true
5493435662275,4,2026-08-07 07:00:38,false,false,true
5493435663054,4,2026-08-07 09:00:52,false,false,true
5493435676510,4,2026-08-08 10:00:33,false,false,true
5493435688637,4,2026-08-07 10:00:24,false,false,true
5493435694731,4,2026-08-07 07:00:26,false,false,true
5493435694916,4,2026-08-08 06:59:52,false,false,true
5493435698782,4,2026-08-08 10:00:30,false,false,true
5493435711878,4,2026-08-08 09:00:28,false,false,true
5493435738551,4,2026-08-07 10:02:03,false,false,true
5493435759176,4,2026-08-08 11:00:30,false,false,true
5493435774079,4,2026-08-08 10:59:33,false,false,true
5493435785197,4,2026-08-07 09:00:07,false,false,true
5493435801474,4,2026-08-08 08:00:42,false,false,true
5493435854639,4,2026-08-07 06:59:36,false,false,true
5493435897549,4,2026-08-07 11:00:32,false,false,true
5493435916449,4,2026-08-08 09:00:11,false,false,true
5493435939482,4,2026-08-07 07:00:55,false,false,true
5493435944151,4,2026-08-08 08:00:45,false,false,true
5493435974628,4,2026-08-07 08:00:40,false,false,true
5493435983794,4,2026-08-07 09:00:26,false,false,true
5493435996865,4,2026-08-08 09:00:22,false,false,true
