client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
549388742104,5,2026-08-31 06:06:24,true,true,true
549388742105,5,2026-08-31 05:06:51,true,true,true
549388742106,5,2026-08-31 16:06:33,true,true,true
549388742107,5,2026-08-31 15:06:05,true,true,true
549388742108,5,2026-08-31 14:07:19,true,true,true
549388742109,5,2026-08-31 13:07:35,true,true,true
549388742110,5,2026-08-31 12:06:54,true,true,true
549388742144,5,2026-08-31 16:06:22,true,true,true
549388742145,5,2026-08-31 15:05:10,true,true,true
549388742146,5,2026-08-31 14:07:12,true,true,true
549388742147,5,2026-08-31 13:07:22,true,true,true
549388742148,5,2026-08-31 12:06:45,true,true,true
549388742111,4,2026-08-29 14:05:43,false,false,true
549388742112,4,2026-08-30 13:04:28,false,false,true
549388742113,4,2026-08-29 12:05:29,false,false,true
549388742114,4,2026-08-30 16:06:27,false,false,true
549388742115,4,2026-08-29 15:04:37,false,false,true
549388742116,4,2026-08-30 14:04:45,false,false,true
549388742117,4,2026-08-29 13:05:41,false,false,true
549388742118,4,2026-08-30 12:04:35,false,false,true
549388742119,4,2026-08-29 16:05:01,false,false,true
549388742120,4,2026-08-30 15:05:58,false,false,true
549388742121,4,2026-08-29 14:05:22,false,false,true
549388742122,4,2026-08-30 13:05:34,false,false,true
549388742123,4,2026-08-29 12:06:25,false,false,true
549388742124,4,2026-08-30 16:05:31,false,false,true
549388742125,4,2026-08-29 15:06:09,false,false,true
549388742126,4,2026-08-30 14:05:49,false,false,true
549388742127,4,2026-08-29 13:05:51,false,false,true
549388742128,4,2026-08-30 12:05:57,false,false,true
549388742129,4,2026-08-29 16:04:57,false,false,true
549388742130,4,2026-08-30 15:05:42,false,false,true
549388742131,4,2026-08-29 14:05:10,false,false,true
549388742132,4,2026-08-30 13:05:22,false,false,true
549388742133,4,2026-08-29 12:05:22,false,false,true
549388742134,4,2026-08-30 16:05:24,false,false,true
549388742135,4,2026-08-29 15:05:05,false,false,true
549388742136,4,2026-08-30 14:06:25,false,false,true
549388742137,4,2026-08-29 13:06:23,false,false,true
549388742138,4,2026-08-30 12:05:02,false,false,true
549388742139,4,2026-08-29 16:05:34,false,false,true
549388742140,4,2026-08-30 15:04:58,false,false,true
549388742141,4,2026-08-29 14:05:48,false,false,true
549388742142,4,2026-08-30 13:06:07,false,false,true
549388742143,4,2026-08-29 12:06:22,false,false,true
549388742149,4,2026-08-29 16:05:31,false,false,true
549388742150,4,2026-08-30 15:05:44,false,false,true
549388742151,4,2026-08-29 14:06:36,false,false,true
549388742152,4,2026-08-30 13:06:31,false,false,true
549388742153,4,2026-08-29 12:05:32,false,false,true
