client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
5492612928724,5,2026-08-17 12:01:46,true,true,true
5492614053074,5,2026-08-17 09:02:48,true,true,true
5492617236955,5,2026-08-17 11:01:16,true,true,true
5492617413812,5,2026-08-17 10:03:13,true,true,true
5492991227644,5,2026-08-17 12:03:28,true,true,true
5492998066543,5,2026-08-17 09:03:01,true,true,true
5492999435946,5,2026-08-17 08:02:48,true,true,true
5493418277249,5,2026-08-17 11:04:01,true,true,true
5493514079279,5,2026-08-17 08:03:08,true,true,true
5493582641213,5,2026-08-17 01:02:21,true,true,true
5493587747641,5,2026-08-17 10:03:11,true,true,true
5493587905250,5,2026-08-17 02:03:24,true,true,true
5492612780568,4,2026-08-16 10:01:33,false,false,true
5492615021286,4,2026-08-15 10:01:19,false,false,true
5492615139305,4,2026-08-15 12:01:06,false,false,true
5492617175545,4,2026-08-16 09:01:36,false,false,true
5492618861463,4,2026-08-16 11:01:28,false,false,true
5492618889598,4,2026-08-16 11:01:33,false,false,true
5492619239862,4,2026-08-15 11:01:50,false,false,true
5492992500733,4,2026-08-16 08:01:07,false,false,true
5492994145193,4,2026-08-16 08:01:32,false,false,true
5492994228106,4,2026-08-16 11:00:33,false,false,true
5492995028869,4,2026-08-16 09:01:08,false,false,true
5492997489876,4,2026-08-15 08:01:22,false,false,true
5492997670210,4,2026-08-16 10:00:54,false,false,true
5492998718887,4,2026-08-15 10:01:48,false,false,true
5493414799650,4,2026-08-15 09:00:30,false,false,true
5493416524997,4,2026-08-15 12:00:56,false,false,true
5493416986538,4,2026-08-16 12:01:33,false,false,true
5493419686914,4,2026-08-15 08:01:42,false,false,true
5493513952681,4,2026-08-16 10:01:18,false,false,true
5493515971311,4,2026-08-15 12:01:03,false,false,true
5493516216782,4,2026-08-15 11:01:12,false,false,true
5493517304254,4,2026-08-15 08:01:54,false,false,true
5493517632424,4,2026-08-16 11:01:49,false,false,true
5493518648263,4,2026-08-16 12:02:30,false,false,true
5493519107005,4,2026-08-15 10:01:45,false,false,true
5493582132179,4,2026-08-16 12:01:43,false,false,true
5493582639964,4,2026-08-15 09:00:18,false,false,true
5493811657614,4,2026-08-15 09:01:15,false,false,true
5493812941974,4,2026-08-15 10:01:37,false,false,true
5493813520000,4,2026-08-16 09:01:22,false,false,true
5493814729528,4,2026-08-16 08:02:05,false,false,true
5493817404433,4,2026-08-16 09:02:04,false,false,true
5493818437953,4,2026-08-15 08:01:23,false,false,true
5493872845902,4,2026-08-15 11:01:03,false,false,true
5493874104594,4,2026-08-16 09:00:57,false,false,true
5493876499570,4,2026-08-15 08:00:21,false,false,true
5493876914178,4,2026-08-15 10:01:46,false,false,true
5493876922419,4,2026-08-15 12:00:32,false,false,true
