client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
5492612928724,5,2026-08-21 12:31:55,true,true,true
5492614053074,5,2026-08-21 09:33:56,true,true,true
5492617236955,5,2026-08-21 11:34:10,true,true,true
5492617413812,5,2026-08-21 10:33:02,true,true,true
5492991227644,5,2026-08-21 12:34:30,true,true,true
5492998066543,5,2026-08-21 09:32:35,true,true,true
5493418277249,5,2026-08-21 11:32:31,true,true,true
5493582641213,5,2026-08-21 01:33:29,true,true,true
5493587747641,5,2026-08-21 10:32:12,true,true,true
5493587905250,5,2026-08-21 02:33:35,true,true,true
5492612780568,4,2026-08-20 10:32:41,false,false,true
5492615021286,4,2026-08-19 10:31:20,false,false,true
5492615139305,4,2026-08-19 12:30:55,false,false,true
5492617175545,4,2026-08-20 09:32:01,false,false,true
5492618861463,4,2026-08-20 11:31:58,false,false,true
5492618889598,4,2026-08-20 11:32:03,false,false,true
5492619239862,4,2026-08-19 11:31:07,false,false,true
5492992500733,4,2026-08-20 08:31:55,false,false,true
5492994145193,4,2026-08-20 08:32:25,false,false,true
5492994228106,4,2026-08-20 11:31:44,false,false,true
5492995028869,4,2026-08-20 09:30:43,false,false,true
5492997489876,4,2026-08-19 08:31:29,false,false,true
5492997670210,4,2026-08-20 10:32:53,false,false,true
5492998718887,4,2026-08-19 10:31:08,false,false,true
5492999435946,4,2026-08-20 08:32:23,false,false,true
5493414799650,4,2026-08-19 09:32:09,false,false,true
5493416524997,4,2026-08-19 12:31:40,false,false,true
5493416986538,4,2026-08-20 12:31:59,false,false,true
5493419686914,4,2026-08-19 08:32:22,false,false,true
5493513952681,4,2026-08-20 10:31:25,false,false,true
5493514079279,4,2026-08-20 11:31:49,false,false,true
5493515971311,4,2026-08-19 12:32:06,false,false,true
5493516216782,4,2026-08-19 11:31:18,false,false,true
5493517304254,4,2026-08-19 08:31:43,false,false,true
5493517632424,4,2026-08-20 11:31:24,false,false,true
5493518648263,4,2026-08-20 12:31:51,false,false,true
5493519107005,4,2026-08-19 10:31:38,false,false,true
5493582132179,4,2026-08-20 12:32:46,false,false,true
5493582639964,4,2026-08-19 09:31:03,false,false,true
5493811657614,4,2026-08-19 09:31:40,false,false,true
5493812941974,4,2026-08-19 10:33:09,false,false,true
5493813520000,4,2026-08-20 09:31:44,false,false,true
5493814729528,4,2026-08-20 08:31:20,false,false,true
5493817404433,4,2026-08-20 09:31:37,false,false,true
5493818437953,4,2026-08-19 08:31:21,false,false,true
5493872845902,4,2026-08-19 11:31:03,false,false,true
5493874104594,4,2026-08-20 09:32:31,false,false,true
5493876499570,4,2026-08-19 08:32:08,false,false,true
5493876914178,4,2026-08-19 10:31:52,false,false,true
5493876922419,4,2026-08-19 12:30:44,false,false,true
