client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
5492612928724,5,2026-08-20 17:45:48,true,true,true
5492614053074,5,2026-08-20 14:46:50,true,true,true
5492617236955,5,2026-08-20 16:45:18,true,true,true
5492617413812,5,2026-08-20 15:47:15,true,true,true
5492991227644,5,2026-08-20 17:46:30,true,true,true
5492998066543,5,2026-08-20 14:47:03,true,true,true
5492999435946,5,2026-08-20 13:46:50,true,true,true
5493418277249,5,2026-08-20 16:46:11,true,true,true
5493514079279,5,2026-08-20 13:47:10,true,true,true
5493582641213,5,2026-08-20 06:46:21,true,true,true
5493587747641,5,2026-08-20 15:47:13,true,true,true
5493587905250,5,2026-08-20 07:46:41,true,true,true
5492612780568,4,2026-08-19 15:45:35,false,false,true
5492615021286,4,2026-08-18 15:45:21,false,false,true
5492615139305,4,2026-08-18 17:45:08,false,false,true
5492617175545,4,2026-08-19 14:45:38,false,false,true
5492618861463,4,2026-08-19 16:45:30,false,false,true
5492618889598,4,2026-08-19 16:45:35,false,false,true
5492619239862,4,2026-08-18 16:45:52,false,false,true
5492992500733,4,2026-08-19 13:45:09,false,false,true
5492994145193,4,2026-08-19 13:45:34,false,false,true
5492994228106,4,2026-08-19 16:44:35,false,false,true
5492995028869,4,2026-08-19 14:45:10,false,false,true
5492997489876,4,2026-08-18 13:45:24,false,false,true
5492997670210,4,2026-08-19 15:44:56,false,false,true
5492998718887,4,2026-08-18 15:45:50,false,false,true
5493414799650,4,2026-08-18 14:44:32,false,false,true
5493416524997,4,2026-08-18 17:44:58,false,false,true
5493416986538,4,2026-08-19 17:45:35,false,false,true
5493419686914,4,2026-08-18 13:45:44,false,false,true
5493513952681,4,2026-08-19 15:45:20,false,false,true
5493515971311,4,2026-08-18 17:45:05,false,false,true
5493516216782,4,2026-08-18 16:45:14,false,false,true
5493517304254,4,2026-08-18 13:45:56,false,false,true
5493517632424,4,2026-08-19 16:45:51,false,false,true
5493518648263,4,2026-08-19 17:46:32,false,false,true
5493519107005,4,2026-08-18 15:45:47,false,false,true
5493582132179,4,2026-08-19 17:45:45,false,false,true
5493582639964,4,2026-08-18 14:44:20,false,false,true
5493811657614,4,2026-08-18 14:45:17,false,false,true
5493812941974,4,2026-08-18 15:45:39,false,false,true
5493813520000,4,2026-08-19 14:45:24,false,false,true
5493814729528,4,2026-08-19 13:46:07,false,false,true
5493817404433,4,2026-08-19 14:46:06,false,false,true
5493818437953,4,2026-08-18 13:45:25,false,false,true
5493872845902,4,2026-08-18 16:45:05,false,false,true
5493874104594,4,2026-08-19 14:44:59,false,false,true
5493876499570,4,2026-08-18 13:44:23,false,false,true
5493876914178,4,2026-08-18 15:45:48,false,false,true
5493876922419,4,2026-08-18 17:44:34,false,false,true
