client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
5492612928724,5,2026-07-31 12:18:01,true,true,true
5492614053074,5,2026-07-31 09:19:03,true,true,true
5492617236955,5,2026-07-31 11:17:31,true,true,true
5492617413812,5,2026-07-31 10:19:28,true,true,true
5492991227644,5,2026-07-31 12:19:43,true,true,true
5492998066543,5,2026-07-31 09:19:16,true,true,true
5492999435946,5,2026-07-31 08:19:03,true,true,true
5493418277249,5,2026-07-31 11:20:16,true,true,true
5493514079279,5,2026-07-31 08:19:23,true,true,true
5493582641213,5,2026-07-31 01:18:36,true,true,true
5493587747641,5,2026-07-31 10:19:26,true,true,true
5493587905250,5,2026-07-31 02:19:39,true,true,true
5492612780568,4,2026-07-30 10:17:48,false,false,true
5492615021286,4,2026-07-29 10:17:34,false,false,true
5492615139305,4,2026-07-29 12:17:21,false,false,true
5492617175545,4,2026-07-30 09:17:51,false,false,true
5492618861463,4,2026-07-30 11:17:43,false,false,true
5492618889598,4,2026-07-30 11:17:48,false,false,true
5492619239862,4,2026-07-29 11:18:05,false,false,true
5492992500733,4,2026-07-30 08:17:22,false,false,true
5492994145193,4,2026-07-30 08:17:47,false,false,true
5492994228106,4,2026-07-30 11:16:48,false,false,true
5492995028869,4,2026-07-30 09:17:23,false,false,true
5492997489876,4,2026-07-29 08:17:37,false,false,true
5492997670210,4,2026-07-30 10:17:09,false,false,true
5492998718887,4,2026-07-29 10:18:03,false,false,true
5493414799650,4,2026-07-29 09:16:45,false,false,true
5493416524997,4,2026-07-29 12:17:11,false,false,true
5493416986538,4,2026-07-30 12:17:48,false,false,true
5493419686914,4,2026-07-29 08:17:57,false,false,true
5493513952681,4,2026-07-30 10:17:33,false,false,true
5493515971311,4,2026-07-29 12:17:18,false,false,true
5493516216782,4,2026-07-29 11:17:27,false,false,true
5493517304254,4,2026-07-29 08:18:09,false,false,true
5493517632424,4,2026-07-30 11:18:04,false,false,true
5493518648263,4,2026-07-30 12:18:45,false,false,true
5493519107005,4,2026-07-29 10:18:00,false,false,true
5493582132179,4,2026-07-30 12:17:58,false,false,true
5493582639964,4,2026-07-29 09:16:33,false,false,true
5493811657614,4,2026-07-29 09:17:30,false,false,true
5493812941974,4,2026-07-29 10:17:52,false,false,true
5493813520000,4,2026-07-30 09:17:37,false,false,true
5493814729528,4,2026-07-30 08:18:20,false,false,true
5493817404433,4,2026-07-30 09:18:19,false,false,true
5493818437953,4,2026-07-29 08:17:38,false,false,true
5493872845902,4,2026-07-29 11:17:18,false,false,true
5493874104594,4,2026-07-30 09:17:12,false,false,true
5493876499570,4,2026-07-29 08:16:36,false,false,true
5493876914178,4,2026-07-29 10:18:01,false,false,true
5493876922419,4,2026-07-29 12:16:47,false,false,true
