client_phone,cantidad_mensajes,ultimo_mensaje_at,is_unread,live_feed,is_mock
5492612928724,5,2026-08-31 16:42:36,true,true,true
5492614053074,5,2026-08-31 13:43:38,true,true,true
5492617236955,5,2026-08-31 15:42:06,true,true,true
5492617413812,5,2026-08-31 14:44:03,true,true,true
5492991227644,5,2026-08-31 16:44:18,true,true,true
5492998066543,5,2026-08-31 13:43:51,true,true,true
5492999435946,5,2026-08-31 12:43:38,true,true,true
5493418277249,5,2026-08-31 15:44:51,true,true,true
5493514079279,5,2026-08-31 12:43:58,true,true,true
5493582641213,5,2026-08-31 05:43:11,true,true,true
5493587747641,5,2026-08-31 14:44:01,true,true,true
5493587905250,5,2026-08-31 06:44:14,true,true,true
5492612780568,4,2026-08-30 14:42:23,false,false,true
5492615021286,4,2026-08-29 14:42:09,false,false,true
5492615139305,4,2026-08-29 16:41:56,false,false,true
5492617175545,4,2026-08-30 13:42:26,false,false,true
5492618861463,4,2026-08-30 15:42:18,false,false,true
5492618889598,4,2026-08-30 15:42:23,false,false,true
5492619239862,4,2026-08-29 15:42:40,false,false,true
5492992500733,4,2026-08-30 12:41:57,false,false,true
5492994145193,4,2026-08-30 12:42:22,false,false,true
5492994228106,4,2026-08-30 15:41:23,false,false,true
5492995028869,4,2026-08-30 13:41:58,false,false,true
5492997489876,4,2026-08-29 12:42:12,false,false,true
5492997670210,4,2026-08-30 14:41:44,false,false,true
5492998718887,4,2026-08-29 14:42:38,false,false,true
5493414799650,4,2026-08-29 13:41:20,false,false,true
5493416524997,4,2026-08-29 16:41:46,false,false,true
5493416986538,4,2026-08-30 16:42:23,false,false,true
5493419686914,4,2026-08-29 12:42:32,false,false,true
5493513952681,4,2026-08-30 14:42:08,false,false,true
5493515971311,4,2026-08-29 16:41:53,false,false,true
5493516216782,4,2026-08-29 15:42:02,false,false,true
5493517304254,4,2026-08-29 12:42:44,false,false,true
5493517632424,4,2026-08-30 15:42:39,false,false,true
5493518648263,4,2026-08-30 16:43:20,false,false,true
5493519107005,4,2026-08-29 14:42:35,false,false,true
5493582132179,4,2026-08-30 16:42:33,false,false,true
5493582639964,4,2026-08-29 13:41:08,false,false,true
5493811657614,4,2026-08-29 13:42:05,false,false,true
5493812941974,4,2026-08-29 14:42:27,false,false,true
5493813520000,4,2026-08-30 13:42:12,false,false,true
5493814729528,4,2026-08-30 12:42:55,false,false,true
5493817404433,4,2026-08-30 13:42:54,false,false,true
5493818437953,4,2026-08-29 12:42:13,false,false,true
5493872845902,4,2026-08-29 15:41:53,false,false,true
5493874104594,4,2026-08-30 13:41:47,false,false,true
5493876499570,4,2026-08-29 12:41:11,false,false,true
5493876914178,4,2026-08-29 14:42:36,false,false,true
5493876922419,4,2026-08-29 16:41:22,false,false,true
